Image,Object ID,Object type,Name,Classification,Parent,ROI,Centroid X µm,Centroid Y µm,Num Detections,Num Ki67,Num Ki67: PD1,Num PD1,Num touching,Num touching: Ki67,Num touching: Ki67: PD1,Num touching: PD1,Area µm^2,Perimeter µm
Tonsil_flip.ome.tif,282e6685-b909-46a6-a2a0-61cdfe92500d,Annotation,,TBMacs,Annotation (GC),Polygon,567.06,1635.4,0,0,0,0,0,0,0,0,57.99,42.9
Tonsil_flip.ome.tif,ec924ff2-37ab-4aac-a9db-2136af3f8722,Annotation,,TBMacs,Annotation (GC),Polygon,596.73,1605.5,0,0,0,0,0,0,0,0,55.88,44.2
Tonsil_flip.ome.tif,b37123e1-ce14-4eb8-9280-c5cba3f05bb6,Annotation,,TBMacs,Annotation (GC),Polygon,942.46,1601.1,0,0,0,0,0,0,0,0,54.05,44.2
Tonsil_flip.ome.tif,53e05994-e471-4fb0-aed8-c3c79cb5fdc9,Annotation,,TBMacs,Annotation (GC),Polygon,1018.2,1375,0,0,0,0,0,0,0,0,53.02,65.65
Tonsil_flip.ome.tif,dff12b6c-bbcc-492e-912f-782715b12c57,Annotation,,TBMacs,Annotation (GC),Polygon,1051.1,1376.5,0,0,0,0,0,0,0,0,52.85,50.16
Tonsil_flip.ome.tif,a0ccaacd-a390-40aa-b29d-5c92e77dda88,Annotation,,TBMacs,Annotation (GC),Polygon,696.49,1520.4,0,0,0,0,0,0,0,0,52.18,41.6
Tonsil_flip.ome.tif,c6f5ed4c-eb21-4ee1-807e-b5f4d4a86656,Annotation,,TBMacs,Annotation (GC),Polygon,510.41,1592.6,0,0,0,0,0,0,0,0,51.65,59.8
Tonsil_flip.ome.tif,1bc8d431-69c6-4360-8874-a42da8c0a2b1,Annotation,,TBMacs,Annotation (GC),Polygon,555.33,1636.8,0,0,0,0,0,0,0,0,51.02,50.05
Tonsil_flip.ome.tif,0c87e066-b81f-45b0-bc42-1df1b0787f95,Annotation,,TBMacs,Annotation (GC),Polygon,567.03,1441.9,0,0,0,0,0,0,0,0,50.07,55.9
Tonsil_flip.ome.tif,be776df9-d39c-472e-9aa9-6a3c893585e2,Annotation,,TBMacs,Annotation (GC),Polygon,953.24,1463,0,0,0,0,0,0,0,0,49.43,39.65
Tonsil_flip.ome.tif,814aa625-284b-4008-924b-4402ebc195b2,Annotation,,TBMacs,Annotation (GC),Polygon,680.36,1333.2,0,0,0,0,0,0,0,0,48.8,55.25
Tonsil_flip.ome.tif,26c49adf-d28a-45ab-ae7e-c29aaf5d1ecf,Annotation,,TBMacs,Annotation (GC),Polygon,632.49,1437.5,0,0,0,0,0,0,0,0,47,43.55
Tonsil_flip.ome.tif,37d303f4-83b8-4f2f-a3e1-cb0f9c999059,Annotation,,TBMacs,Annotation (GC),Polygon,521.9,1487.6,0,0,0,0,0,0,0,0,46.48,52.2
Tonsil_flip.ome.tif,cf2f1ddf-4299-40b9-aee8-f619658fa94a,Annotation,,TBMacs,Annotation (GC),Polygon,758.27,1659.3,0,0,0,0,0,0,0,0,45.31,50.7
Tonsil_flip.ome.tif,aff68bb1-c652-4285-89b0-a09ff1814abe,Annotation,,TBMacs,Annotation (GC),Polygon,1005.3,1530.3,0,0,0,0,0,0,0,0,43.62,49.4
Tonsil_flip.ome.tif,b096888d-d774-4794-aba7-b111392d7400,Annotation,,TBMacs,Annotation (GC),Polygon,742.56,1473.3,0,0,0,0,0,0,0,0,42.78,48.75
Tonsil_flip.ome.tif,25060397-be9e-4598-bcc6-ad6d45f1a36a,Annotation,,TBMacs,Annotation (GC),Polygon,827.34,1627.5,0,0,0,0,0,0,0,0,41.83,53.3
Tonsil_flip.ome.tif,5a94da46-904f-43a1-b047-e8968d88c09b,Annotation,,TBMacs,Annotation (GC),Polygon,747.51,1515.1,0,0,0,0,0,0,0,0,41.72,44.2
Tonsil_flip.ome.tif,41fd1f15-dadb-4c86-bd80-975a9e352d0c,Annotation,,TBMacs,Annotation (GC),Polygon,694.7,1483.5,0,0,0,0,0,0,0,0,39.82,35.1
Tonsil_flip.ome.tif,451d321d-d592-4d48-809c-b79679accb5f,Annotation,,TBMacs,Annotation (GC),Polygon,768.55,1350,0,0,0,0,0,0,0,0,38.45,48.75
Tonsil_flip.ome.tif,ad9175b7-d3fd-4b50-bf35-8d7f18bf2571,Annotation,,TBMacs,Annotation (GC),Polygon,716.78,1503.1,0,0,0,0,0,0,0,0,38.13,35.75
Tonsil_flip.ome.tif,7126888f-9006-485b-9d09-d02cf7806ef2,Annotation,,TBMacs,Annotation (GC),Polygon,854.21,1333.6,0,0,0,0,0,0,0,0,36.34,72.8
Tonsil_flip.ome.tif,6e99d742-82fb-46d8-bc4a-e31813745aed,Annotation,,TBMacs,Annotation (GC),Polygon,740.79,1478.9,0,0,0,0,0,0,0,0,36.23,35.75
Tonsil_flip.ome.tif,0905601e-850a-4fb5-863b-7f6e0227b3c8,Annotation,,TBMacs,Annotation (GC),Polygon,527.35,1528.1,0,0,0,0,0,0,0,0,35.07,29.9
Tonsil_flip.ome.tif,9190b63c-50fc-4620-b10c-cd7b219855fb,Annotation,,TBMacs,Annotation (GC),Polygon,934.9,1599.6,0,0,0,0,0,0,0,0,34.75,37.05
Tonsil_flip.ome.tif,e6d95474-86b0-4147-88c9-374e7e797414,Annotation,,TBMacs,Annotation (GC),Polygon,762.42,1455.8,0,0,0,0,0,0,0,0,34.54,39.65
Tonsil_flip.ome.tif,c6eaace7-6d37-4a6e-a5cf-9fb3b635647a,Annotation,,TBMacs,Annotation (GC),Polygon,1001.8,1339.3,0,0,0,0,0,0,0,0,34.54,52.65
Tonsil_flip.ome.tif,b758d543-eb4f-42c5-bf2e-3535592a935a,Annotation,,TBMacs,Annotation (GC),Polygon,600.97,1505.5,0,0,0,0,0,0,0,0,34.22,35.1
Tonsil_flip.ome.tif,53c579f9-12f8-4526-a273-2cc49566be63,Annotation,,TBMacs,Annotation (GC),Polygon,802.28,1527.6,0,0,0,0,0,0,0,0,33.91,44.2
Tonsil_flip.ome.tif,89e30db0-be75-4991-90fe-ce16a283af07,Annotation,,TBMacs,Annotation (GC),Polygon,709.88,1301.4,0,0,0,0,0,0,0,0,32.22,55.25
Tonsil_flip.ome.tif,d789cbe0-7579-43d6-b152-081bed0f8787,Annotation,,TBMacs,Annotation (GC),Polygon,782.43,1377.7,0,0,0,0,0,0,0,0,30.95,43.55
Tonsil_flip.ome.tif,5e19df72-e430-4b18-995d-5db54f02f335,Annotation,,TBMacs,Annotation (GC),Polygon,762.42,1649.7,0,0,0,0,0,0,0,0,30.1,36.4
Tonsil_flip.ome.tif,553b708b-2902-48b6-a832-a574cac48b0e,Annotation,,TBMacs,Annotation (GC),Polygon,1058,1443.5,0,0,0,0,0,0,0,0,29.43,33.61
Tonsil_flip.ome.tif,505c3726-34de-4724-aa99-11b8a3460da8,Annotation,,TBMacs,Annotation (GC),Polygon,961.34,1561.9,0,0,0,0,0,0,0,0,28.84,39
Tonsil_flip.ome.tif,eb2eac99-6cc4-4f49-9bd2-fa8952bfb1bc,Annotation,,TBMacs,Annotation (GC),Polygon,776.34,1610.7,0,0,0,0,0,0,0,0,27.15,33.8
Tonsil_flip.ome.tif,24deecd9-5dac-4a78-9cf0-cf0a4cea23b1,Annotation,,TBMacs,Annotation (GC),Polygon,839.1,1366.8,0,0,0,0,0,0,0,0,26.83,43.55
Tonsil_flip.ome.tif,4afc80e6-3ec5-4daa-8136-7119fe988f36,Annotation,,TBMacs,Annotation (GC),Polygon,1034,1483.8,0,0,0,0,0,0,0,0,26.2,32.5
Tonsil_flip.ome.tif,d7d3e05d-d8a4-458c-a1cf-12bbbbbcd74c,Annotation,,TBMacs,Annotation (GC),Polygon,1034.8,1360.5,0,0,0,0,0,0,0,0,25.56,45.5
Tonsil_flip.ome.tif,0e726632-b977-4dc7-827b-b3cc22f8c7cc,Annotation,,TBMacs,Annotation (GC),Polygon,598.3,1443.7,0,0,0,0,0,0,0,0,25.24,26
Tonsil_flip.ome.tif,dfbbd3d6-c486-449d-a5df-ee2586548751,Annotation,,TBMacs,Annotation (GC),Polygon,930.09,1610.4,0,0,0,0,0,0,0,0,23.44,28.24
Tonsil_flip.ome.tif,fa492918-e5e8-4229-855d-30857b8a5d61,Annotation,,TBMacs,Annotation (GC),Polygon,524.5,1656.7,0,0,0,0,0,0,0,0,23.34,28.6
Tonsil_flip.ome.tif,bd2b1bab-f260-4631-ad0f-b75d43f62314,Annotation,,TBMacs,Annotation (GC),Polygon,947.37,1345.8,0,0,0,0,0,0,0,0,22.82,33.8
Tonsil_flip.ome.tif,7e8c7dce-68ac-4043-af9d-d9b71c5bb5f6,Annotation,,TBMacs,Annotation (GC),Polygon,864.41,1276.2,0,0,0,0,0,0,0,0,22.76,40.26
Tonsil_flip.ome.tif,c2e27e11-6564-4456-a6ba-558134507e68,Annotation,,TBMacs,Annotation (GC),Polygon,929.68,1338.4,0,0,0,0,0,0,0,0,22.5,25.35
Tonsil_flip.ome.tif,c04afbe0-9e48-4c7f-a846-874a67f785c4,Annotation,,TBMacs,Annotation (GC),Polygon,518.81,1551.1,0,0,0,0,0,0,0,0,22.18,33.15
Tonsil_flip.ome.tif,7944cfd0-403d-4c1f-ae73-ee611194cdf0,Annotation,,TBMacs,Annotation (GC),Polygon,567.22,1373.7,0,0,0,0,0,0,0,0,21.9,29.79
Tonsil_flip.ome.tif,b3ff8ef9-e951-4a82-9056-10c90b90b737,Annotation,,TBMacs,Annotation (GC),Polygon,573.99,1384.5,0,0,0,0,0,0,0,0,21.86,29.25
Tonsil_flip.ome.tif,72b10428-c4a7-4d60-86d7-135e7a833477,Annotation,,TBMacs,Annotation (GC),Polygon,648.83,1371.2,0,0,0,0,0,0,0,0,21.76,28.6
Tonsil_flip.ome.tif,036b3c8e-b370-4c0f-ae48-3dde2bc796e2,Annotation,,TBMacs,Annotation (GC),Polygon,914.4,1608.2,0,0,0,0,0,0,0,0,21.12,30.55
Tonsil_flip.ome.tif,02e4b20c-70d5-466f-912b-62f949525be1,Annotation,,TBMacs,Annotation (GC),Polygon,776.59,1428.1,0,0,0,0,0,0,0,0,21.02,27.95
Tonsil_flip.ome.tif,ffb73b3b-0dfe-4b94-84a9-978db34dc749,Annotation,,TBMacs,Annotation (GC),Polygon,852.82,1430.5,0,0,0,0,0,0,0,0,20.7,25.35
Tonsil_flip.ome.tif,b1e6a9bc-9bb1-4975-af48-7e13d8c85261,Annotation,,GC,Annotation,Polygon,1452.2,171.65,2894,1145,76,229,194,446,43,106,141802.4,1442.2
Tonsil_flip.ome.tif,200b6b4a-d4bb-46aa-8ea7-e2cf379458a3,Annotation,,TBMacs,Annotation (GC),Polygon,1437.3,183.55,0,0,0,0,0,0,0,0,797.47,212.55
Tonsil_flip.ome.tif,629d4017-e8c3-4014-b1e5-9c425d011b56,Annotation,,TBMacs,Annotation (GC),Polygon,1491.2,239.62,0,0,0,0,0,0,0,0,700.61,204.1
Tonsil_flip.ome.tif,6884c6b4-32a8-4983-8ece-f750a0cf8ce6,Annotation,,TBMacs,Annotation (GC),Polygon,1571.4,296.33,0,0,0,0,0,0,0,0,655.83,187.2
Tonsil_flip.ome.tif,753c94a0-d422-4bf9-b0f3-9ce278dc93d2,Annotation,,TBMacs,Annotation (GC),Polygon,1561.2,214.6,0,0,0,0,0,0,0,0,626.67,146.25
Tonsil_flip.ome.tif,00dc19c1-ff86-4b01-973d-476dd12cafd3,Annotation,,TBMacs,Annotation (GC),Polygon,1461.3,267.97,0,0,0,0,0,0,0,0,623.5,163.15
Tonsil_flip.ome.tif,22c14ac7-0087-43d7-a126-164f7436ba7f,Annotation,,TBMacs,Annotation (GC),Polygon,1326.2,71.73,0,0,0,0,0,0,0,0,601.53,215.15
Tonsil_flip.ome.tif,a3292e8a-2960-445e-9c31-9ecb6e51272b,Annotation,,TBMacs,Annotation (GC),Polygon,1523.5,74.57,0,0,0,0,0,0,0,0,552.63,187.2
Tonsil_flip.ome.tif,077555d7-f0de-4bb0-94fe-b63c0a1ce346,Annotation,,TBMacs,Annotation (GC),Polygon,1474,334.23,0,0,0,0,0,0,0,0,463.8,178.1
Tonsil_flip.ome.tif,8af000ec-1dee-4be5-88f8-be24b96851e9,Annotation,,TBMacs,Annotation (GC),Polygon,1480.4,184.61,0,0,0,0,0,0,0,0,423.87,181.35
Tonsil_flip.ome.tif,ac6de729-ebfc-4709-bba5-cab94ac5990d,Annotation,,TBMacs,Annotation (GC),Polygon,1542,243.66,0,0,0,0,0,0,0,0,419.33,241.8
Tonsil_flip.ome.tif,e95515e9-ee14-4974-b1b3-119def9dbd09,Annotation,,TBMacs,Annotation (GC),Polygon,1582.9,351.39,0,0,0,0,0,0,0,0,405.81,117
Tonsil_flip.ome.tif,fddc3eba-7546-4fc3-a9ac-e868a6c7ba3b,Annotation,,TBMacs,Annotation (GC),Polygon,1521.1,37.99,0,0,0,0,0,0,0,0,397.47,189.15
Tonsil_flip.ome.tif,a548b213-f0d4-4b83-9832-76bcc9395b3b,Annotation,,TBMacs,Annotation (GC),Polygon,1509.3,161.07,0,0,0,0,0,0,0,0,392.19,133.25
Tonsil_flip.ome.tif,d4a81a2c-c26f-4a65-8c22-8e0a765d9b17,Annotation,,TBMacs,Annotation (GC),Polygon,1376.9,78.29,0,0,0,0,0,0,0,0,367.57,126.75
Tonsil_flip.ome.tif,f7d57d38-b88b-44d4-a2e3-401851015e58,Annotation,,TBMacs,Annotation (GC),Polygon,1555.6,82.09,0,0,0,0,0,0,0,0,345.29,123.5
Tonsil_flip.ome.tif,e4b003a6-7acb-4244-82b1-e7b13cdd8254,Annotation,,TBMacs,Annotation (GC),Polygon,1356.9,165.15,0,0,0,0,0,0,0,0,340.75,117.65
Tonsil_flip.ome.tif,52fa45b6-a57e-4106-9648-0c333212a849,Annotation,,TBMacs,Annotation (GC),Polygon,1363.2,129.24,0,0,0,0,0,0,0,0,309.59,120.9
Tonsil_flip.ome.tif,0a3b10f5-5f32-47a4-a69f-2b5ba170099d,Annotation,,TBMacs,Annotation (GC),Polygon,1404,120.67,0,0,0,0,0,0,0,0,292.48,135.85
Tonsil_flip.ome.tif,d42d30e5-eec8-42c6-80ba-073d1af93ed4,Annotation,,TBMacs,Annotation (GC),Polygon,1445.5,321.59,0,0,0,0,0,0,0,0,275.05,136.5
Tonsil_flip.ome.tif,af2a46e2-d707-4a20-83e6-c9d5b3615051,Annotation,,TBMacs,Annotation (GC),Polygon,1347.8,102.9,0,0,0,0,0,0,0,0,237.23,85.8
Tonsil_flip.ome.tif,1a9fa54c-9830-47a0-92f6-281592356250,Annotation,,TBMacs,Annotation (GC),Polygon,1349.9,56.52,0,0,0,0,0,0,0,0,226.88,118.95
Tonsil_flip.ome.tif,0cb04386-db6a-422d-85af-667fecf0f343,Annotation,,TBMacs,Annotation (GC),Polygon,1603.6,188.62,0,0,0,0,0,0,0,0,218.12,89.05
Tonsil_flip.ome.tif,7d323de7-254b-4c07-b48d-f52b87c6c832,Annotation,,TBMacs,Annotation (GC),Polygon,1373.3,195.69,0,0,0,0,0,0,0,0,205.34,123.5
Tonsil_flip.ome.tif,0b0daf4c-1e36-4cc3-acd7-0d859793c372,Annotation,,TBMacs,Annotation (GC),Polygon,1526.8,329.78,0,0,0,0,0,0,0,0,200.79,113.1
Tonsil_flip.ome.tif,b127a189-11de-419a-8d57-db8e58f8220b,Annotation,,TBMacs,Annotation (GC),Polygon,1545,133.06,0,0,0,0,0,0,0,0,190.34,94.9
Tonsil_flip.ome.tif,47056493-cf50-4137-9a4f-0d6f9f866a97,Annotation,,TBMacs,Annotation (GC),Polygon,1327.4,23.67,0,0,0,0,0,0,0,0,188.86,108.55
Tonsil_flip.ome.tif,a249ca06-e9b3-4d9a-986f-0363d249cf31,Annotation,,TBMacs,Annotation (GC),Polygon,1475.6,373.27,0,0,0,0,0,0,0,0,168.58,98.15
Tonsil_flip.ome.tif,d4dc4c69-db4e-4c87-82b4-350d4dce6e7b,Annotation,,TBMacs,Annotation (GC),Polygon,1416.3,251.59,0,0,0,0,0,0,0,0,168.58,93.6
Tonsil_flip.ome.tif,974247dd-c4fc-46fa-8943-564412ef0a77,Annotation,,TBMacs,Annotation (GC),Polygon,1624.4,111.07,0,0,0,0,0,0,0,0,156.22,80.6
Tonsil_flip.ome.tif,6b1716f6-6fcf-4b56-b8eb-eb1d28a7c3c8,Annotation,,TBMacs,Annotation (GC),Polygon,1440.5,99.58,0,0,0,0,0,0,0,0,153.68,78
Tonsil_flip.ome.tif,36b1ea83-4015-466c-a096-536654fd6698,Annotation,,TBMacs,Annotation (GC),Polygon,1350.5,231.04,0,0,0,0,0,0,0,0,149.78,92.95
Tonsil_flip.ome.tif,4ce8e60a-9e52-48ac-be72-15b5acf4df44,Annotation,,TBMacs,Annotation (GC),Polygon,1415,347.35,0,0,0,0,0,0,0,0,146.92,81.9
Tonsil_flip.ome.tif,11a705b5-4d62-4fe2-9ba1-3da263b9584b,Annotation,,TBMacs,Annotation (GC),Polygon,1632.9,152.89,0,0,0,0,0,0,0,0,139.95,65.65
Tonsil_flip.ome.tif,5dc8c684-c2f1-4c7b-b744-7eec8f03cf4f,Annotation,,TBMacs,Annotation (GC),Polygon,1248.9,42.09,0,0,0,0,0,0,0,0,139.64,91
Tonsil_flip.ome.tif,e4d66a04-3f64-4886-b75f-57fda0b39b52,Annotation,,TBMacs,Annotation (GC),Polygon,1333.5,147.53,0,0,0,0,0,0,0,0,136.15,66.95
Tonsil_flip.ome.tif,b1ef2ac1-8292-4e8b-b370-779cf30039e7,Annotation,,TBMacs,Annotation (GC),Polygon,1483.4,108.59,0,0,0,0,0,0,0,0,126.75,69.55
Tonsil_flip.ome.tif,565eb643-e789-4726-b38f-f9d63ec3ade1,Annotation,,TBMacs,Annotation (GC),Polygon,1421.9,14.02,0,0,0,0,0,0,0,0,122.84,76.05
Tonsil_flip.ome.tif,cfc1bbe9-3e77-45f5-b812-5c72881362cf,Annotation,,TBMacs,Annotation (GC),Polygon,1308.5,33.69,0,0,0,0,0,0,0,0,120.41,102.7
Tonsil_flip.ome.tif,b952359f-31af-4a77-bbe4-b4fcc01c51e6,Annotation,,TBMacs,Annotation (GC),Polygon,1236,91.44,0,0,0,0,0,0,0,0,111.86,78.65
Tonsil_flip.ome.tif,d2f794d5-5835-4ca2-9dee-e5f755572162,Annotation,,TBMacs,Annotation (GC),Polygon,1446.9,227.83,0,0,0,0,0,0,0,0,109.64,62.4
Tonsil_flip.ome.tif,03575c0e-e97b-4835-9e17-80e97c46d2c6,Annotation,,TBMacs,Annotation (GC),Polygon,1333.5,127.25,0,0,0,0,0,0,0,0,99.71,62.4
Tonsil_flip.ome.tif,62b61807-2641-4d22-9588-a3ccddaf6116,Annotation,,TBMacs,Annotation (GC),Polygon,1577.7,35.96,0,0,0,0,0,0,0,0,95.17,76.7
Tonsil_flip.ome.tif,dd0f5e55-9447-4ba9-b502-afcceb09a3ff,Annotation,,TBMacs,Annotation (GC),Polygon,1387.2,165.46,0,0,0,0,0,0,0,0,94.11,65
Tonsil_flip.ome.tif,83f7a8d3-16e1-438e-b219-232e86c6d2c6,Annotation,,TBMacs,Annotation (GC),Polygon,1459.8,0.7775,0,0,0,0,0,0,0,0,85.35,115.05
Tonsil_flip.ome.tif,de8a4881-1914-4481-936d-5db895364ffb,Annotation,,TBMacs,Annotation (GC),Polygon,1513.1,395.98,0,0,0,0,0,0,0,0,81.33,69.24
Tonsil_flip.ome.tif,09184813-2cbc-4b11-b433-edc59de041b5,Annotation,,TBMacs,Annotation (GC),Polygon,1507.3,4.931,0,0,0,0,0,0,0,0,78.8,73.45
Tonsil_flip.ome.tif,7aa4e3ed-2aeb-4c55-b7a6-ab9023606f38,Annotation,,TBMacs,Annotation (GC),Polygon,1329.1,202.06,0,0,0,0,0,0,0,0,76.26,52
Tonsil_flip.ome.tif,ceef2529-3a41-4a7d-b956-998463de7297,Annotation,,TBMacs,Annotation (GC),Polygon,1492,277.09,0,0,0,0,0,0,0,0,70.24,79.95
Tonsil_flip.ome.tif,3d662250-1ff6-43b3-b638-00a1e65ff371,Annotation,,TBMacs,Annotation (GC),Polygon,1625.8,250.3,0,0,0,0,0,0,0,0,68.97,102.7
Tonsil_flip.ome.tif,5459de80-315a-4494-8fd5-e278558e91cb,Annotation,,TBMacs,Annotation (GC),Polygon,1622.4,51.53,0,0,0,0,0,0,0,0,66.54,88.4
Tonsil_flip.ome.tif,b62d6456-9b2c-4367-9a75-db30b1bdd399,Annotation,,TBMacs,Annotation (GC),Polygon,1610.7,324.58,0,0,0,0,0,0,0,0,65.49,46.8
Tonsil_flip.ome.tif,6f299703-00bc-4481-8d0f-997acc4c241e,Annotation,,TBMacs,Annotation (GC),Polygon,1422.8,122.5,0,0,0,0,0,0,0,0,65.38,53.95
Tonsil_flip.ome.tif,ebf88d61-f22d-489d-98ec-e6f0bcc46640,Annotation,,TBMacs,Annotation (GC),Polygon,1390.2,204.68,0,0,0,0,0,0,0,0,64.43,52
Tonsil_flip.ome.tif,3bb5bf18-c23b-44d2-a67b-42d7fc73a21e,Annotation,,TBMacs,Annotation (GC),Polygon,1603.3,63.83,0,0,0,0,0,0,0,0,58.31,43.55
Tonsil_flip.ome.tif,0a12f555-c304-4b95-8d1b-54f6d8cef391,Annotation,,TBMacs,Annotation (GC),Polygon,1239.2,38.03,0,0,0,0,0,0,0,0,56.62,58.5
Tonsil_flip.ome.tif,516186ea-5ea0-4530-8d4b-5b9555c69fb0,Annotation,,TBMacs,Annotation (GC),Polygon,1629.4,124.85,0,0,0,0,0,0,0,0,55.14,34.45
Tonsil_flip.ome.tif,4551e5bb-3bd6-4059-a312-c2f39de5363a,Annotation,,TBMacs,Annotation (GC),Polygon,1464.8,43.8,0,0,0,0,0,0,0,0,54.82,44.2
Tonsil_flip.ome.tif,36a7cb46-6773-4ce4-a6d2-419f54056592,Annotation,,TBMacs,Annotation (GC),Polygon,1341.9,256.08,0,0,0,0,0,0,0,0,54.5,62.4
Tonsil_flip.ome.tif,a3e20c06-693f-48ee-9f3e-c68c16f679ec,Annotation,,TBMacs,Annotation (GC),Polygon,1289.1,150.69,0,0,0,0,0,0,0,0,54.19,46.8
Tonsil_flip.ome.tif,7b8833d7-b4ba-4d16-8369-3bc13166820b,Annotation,,TBMacs,Annotation (GC),Polygon,1643.3,131.49,0,0,0,0,0,0,0,0,53.97,50.7
Tonsil_flip.ome.tif,86d31c60-0617-45f2-b693-a6987d9829b6,Annotation,,TBMacs,Annotation (GC),Polygon,1618.6,258.32,0,0,0,0,0,0,0,0,49.54,41.6
Tonsil_flip.ome.tif,4c5389a3-6339-47b1-8143-b0578886b732,Annotation,,TBMacs,Annotation (GC),Polygon,1641.8,108.76,0,0,0,0,0,0,0,0,48.59,42.9
Tonsil_flip.ome.tif,d6f0bf62-01be-4f7d-942d-e39f7063b782,Annotation,,TBMacs,Annotation (GC),Polygon,1403.2,82.54,0,0,0,0,0,0,0,0,47.43,41.6
Tonsil_flip.ome.tif,56286f48-74fc-4cf7-8f78-08a3eedc5d99,Annotation,,TBMacs,Annotation (GC),Polygon,1388.9,5.97,0,0,0,0,0,0,0,0,45.63,37.7
Tonsil_flip.ome.tif,f43a82dd-746e-4fcb-a384-3980f47d05cd,Annotation,,TBMacs,Annotation (GC),Polygon,1563.5,180.55,0,0,0,0,0,0,0,0,44.89,37.7
Tonsil_flip.ome.tif,47d45442-4010-421c-be56-ada3792e54fc,Annotation,,TBMacs,Annotation (GC),Polygon,1405.8,298.06,0,0,0,0,0,0,0,0,44.26,63.05
Tonsil_flip.ome.tif,64bfbe4c-e77e-42c0-ad84-6af9d3b30f4e,Annotation,,TBMacs,Annotation (GC),Polygon,1598,22.5,0,0,0,0,0,0,0,0,42.25,42.9
Tonsil_flip.ome.tif,7be0dfb4-974e-4554-b680-c53db5dfa14e,Annotation,,TBMacs,Annotation (GC),Polygon,1402.6,323.93,0,0,0,0,0,0,0,0,40.77,49.4
Tonsil_flip.ome.tif,56188af6-fc97-4332-8058-50432ff9a1ec,Annotation,,TBMacs,Annotation (GC),Polygon,1342.4,190.7,0,0,0,0,0,0,0,0,40.56,39
Tonsil_flip.ome.tif,190103ee-6588-46b2-9f99-d5d4ea48b434,Annotation,,TBMacs,Annotation (GC),Polygon,1376.9,316.51,0,0,0,0,0,0,0,0,40.14,34.45
Tonsil_flip.ome.tif,c89c1465-0d3d-4723-be6a-66c745b027fb,Annotation,,TBMacs,Annotation (GC),Polygon,1556.8,12.29,0,0,0,0,0,0,0,0,40.14,46.8
Tonsil_flip.ome.tif,3a9f39d7-d09c-4e0c-9afd-de5ba745a013,Annotation,,TBMacs,Annotation (GC),Polygon,1505.3,23.52,0,0,0,0,0,0,0,0,39.82,33.15
Tonsil_flip.ome.tif,9e80cbc2-ae10-40a4-80cd-9331f9561dee,Annotation,,TBMacs,Annotation (GC),Polygon,1308.4,174.6,0,0,0,0,0,0,0,0,38.87,54.6
Tonsil_flip.ome.tif,af229d3d-651b-465d-955e-427fcd19456e,Annotation,,TBMacs,Annotation (GC),Polygon,1415.2,79.86,0,0,0,0,0,0,0,0,38.66,35.75
Tonsil_flip.ome.tif,e05f1afd-dc7d-401b-9d7d-bcb1fe09da1e,Annotation,,TBMacs,Annotation (GC),Polygon,1598.3,41.26,0,0,0,0,0,0,0,0,38.66,41.6
Tonsil_flip.ome.tif,76c8bec2-7a79-4c16-8769-48280d0dcb23,Annotation,,TBMacs,Annotation (GC),Polygon,1573.9,385.38,0,0,0,0,0,0,0,0,38.16,34.53
Tonsil_flip.ome.tif,3b170445-7b2e-4649-8130-4cba51bcfbe1,Annotation,,TBMacs,Annotation (GC),Polygon,1448.3,84.58,0,0,0,0,0,0,0,0,37.92,35.75
Tonsil_flip.ome.tif,6d3258d5-913f-49f2-a31b-9562956b713b,Annotation,,TBMacs,Annotation (GC),Polygon,1601.5,144.73,0,0,0,0,0,0,0,0,37.29,39
Tonsil_flip.ome.tif,1f83b461-60df-4f48-afff-34bbf8e15a22,Annotation,,TBMacs,Annotation (GC),Polygon,1293.9,165.38,0,0,0,0,0,0,0,0,34.33,48.75
Tonsil_flip.ome.tif,9973f6d2-ce3a-4c52-9cdb-d605dcce830d,Annotation,,TBMacs,Annotation (GC),Polygon,1326.6,250.86,0,0,0,0,0,0,0,0,33.8,53.3
Tonsil_flip.ome.tif,4affc515-9f07-471d-9a0c-0b27f0c3558b,Annotation,,TBMacs,Annotation (GC),Polygon,1537.9,0.7375,0,0,0,0,0,0,0,0,32.96,50.05
Tonsil_flip.ome.tif,7aa094e3-6eea-49c6-9703-5bdcea739e5c,Annotation,,TBMacs,Annotation (GC),Polygon,1633.9,261.1,0,0,0,0,0,0,0,0,32.53,35.1
Tonsil_flip.ome.tif,c0510b3a-fa64-43af-8ac1-65a58ef5fb40,Annotation,,TBMacs,Annotation (GC),Polygon,1299.9,106.22,0,0,0,0,0,0,0,0,32.53,35.75
Tonsil_flip.ome.tif,19d06bfd-5f82-4f62-84f5-6e4c2207edbb,Annotation,,TBMacs,Annotation (GC),Polygon,1314.4,231.19,0,0,0,0,0,0,0,0,30,39
Tonsil_flip.ome.tif,a42b8e56-839d-421a-ada0-2188668c784c,Annotation,,TBMacs,Annotation (GC),Polygon,1613.9,25.19,0,0,0,0,0,0,0,0,29.15,45.5
Tonsil_flip.ome.tif,b261ad90-fe4f-405d-8f6a-4217fae51ffc,Annotation,,TBMacs,Annotation (GC),Polygon,1263.9,99.75,0,0,0,0,0,0,0,0,28.73,35.75
Tonsil_flip.ome.tif,c07c9887-bac7-4263-885e-1c497f2b9716,Annotation,,TBMacs,Annotation (GC),Polygon,1397.7,332.82,0,0,0,0,0,0,0,0,28.41,36.4
